,Country name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
23,Chile,1.6410408468703717,19.76258722527586,13.455816372652434,2.172262911189704,-14.349488880927067,-11.714017612652013,-5.113843429751182,7.358571182506731,4.154613362545192,-8.188123421108617,-7.754387467774466,5.872222419548336,49.66253442457422
24,China,11.168457659806323,14.308899142051477,11.914112490954414,9.529441622053351,8.48378121645433,7.134279466017748,0.0967212340064231,6.535486253398457,11.277058241280256,2.2051745135951824,5.299273426451292,16.417620435807912,28.577304664350017
25,Colombia,23.9432179274369,3.492419424428511,0.3256004896386941,1.3442784938431118,-10.047306539826709,-27.72334679006798,-11.982942684162335,-2.558318998454247,3.392354947324691,-7.764228896598215,-13.626907210729817,0.0901244055024963,77.86992858541721
26,Costa Rica,13.032964464459694,11.016083885204797,2.2230807667299866,2.338110138434158,-5.35678911195721,1.8655866078368877,4.033250147290188,-2.6763822140454807,-1.9808141933443189,-0.1587574353982166,-0.1411759490614362,-2.790027502274651,83.00589356259046
27,Croatia,-4.647834893339224,1.8848713473700915,-10.998914270803835,1.1539607292255225,-0.2247886237866775,-15.437665099271518,2.638858368393437,5.0341812388171565,7.903999347375785,-2.325849792743161,2.7169426646209662,6.102394274660909,108.93148777222837
28,Cyprus,-5.119919307331655,4.641073527331205,-9.02105428196086,1.52603041950948,-1.4154585508469668,-14.839052281156594,0.9554984330384396,2.232429094963985,5.673537535470857,-3.438394012653762,3.647656581035956,3.4876085143986573,139.38219235411498
29,Denmark,-3.918835580787016,4.371311208400154,-7.835446523754243,3.482028103950611,0.6281796733549885,-15.710349759995273,1.02397653402185,2.969771391912241,5.747975059725688,-4.135216315676447,3.8822939690532143,34.11085223781,51.27305114967576
30,Dominican Republic,-12.554480503325957,-2.276309024521428,2.196622202865272,-9.949785250651654,-3.2688970090450984,-9.952305604825902,-0.0270534283872823,0.5528550862910326,1.8935551460513231,0.2069248118180284,-13.039527386804576,12.850800932165054,80.30733381824753
31,Ecuador,6.52376130674188,3.9302389662988793,-11.176743118703396,8.784181109041976,4.33230178368582,-0.0743784866709078,-0.1581090168601917,-0.9710789111741748,1.4933516468861814,6.274941401481601,-15.136805541976283,3.06741795020129,156.49965012138708
32,El Salvador,-3.322475919296827,-5.4933230601023215,1.229369694881047,7.695865081713123,-2.4514750267354635,1.3448608534623627,0.0723244844557722,0.476923170974457,5.500030654195429,5.254011686577978,4.359507375180986,-4.039519562979422,138.5339160355048
33,Estonia,-6.591413393153644,1635.3199924698404,-6.351766360821891,7.817508676078669,6.037642722171639,-11.005470558454547,7.203840698292352,5.319760245638021,8.722357993044543,-0.4641168817469339,5.447343524484012,6.047724348848154,44.46879192765171
34,Ethiopia,-22.322342172700356,-27.93319258303325,-10.85034707687003,-5.344124826222014,-7.833515087706896,-4.396454850455924,-1.3785732442120544,-8.89591629014367,-21.03013157257578,-4.01677168544529,-62.8544925297041,-31.613521870027697,17.297136060437886
35,Fiji,4.998686529862352,-0.5547905341556136,21.759037796019165,1.8865685502551075,3.842219934719061,-1.9575148611938449,-21.49301802146781,-15.530970564531415,16.980621251408166,98.04474212310328,-37.44062398947971,24.733806593701445,63.7715720515855
36,Finland,-3.928408677903664,3.962771293984572,-7.627564687873714,4.409192413604222,-0.2813508864932925,-15.644739249094275,0.4557321194053123,2.1219635270379937,5.610360721085076,-4.53388184996271,3.8219404017871534,5.239288004035878,118.98651478354712
37,France,-3.653135077259824,4.659057757187905,-7.838308071839173,3.7290121048640392,0.5755921919571275,-22.884435538107176,1.1175014604171722,3.24763505242218,4.637090875987017,-4.685327997453221,43.51862793372992,21.826666680486145,54.07882848145678
38,Georgia,-6.519527935712086,3.938776348519904,15.362593423901757,8.230733675944524,-3.391818119915328,-18.361470758152617,-2.033152960588128,-5.797951437934021,3.274298492240385,-9.783124615836153,-9.619911378252898,-3.8617520919077446,65.81536727087638
39,Germany,-3.572472954849215,6.558451935133092,-7.06393051382619,4.137907385783171,2.0775960228529184,-14.57028589664422,1.7301172749231504,3.181841671469868,6.120690820059993,-3.833759178055347,1.7524114473876784,3.896544689556845,-13.638842028341584
40,Ghana,-1.404303953187135,1.006479224439868,-15.787461191585008,1.951957701796811,-51.54188170706626,-30.989591646872757,-11.847659369585482,-26.387288881917204,10.430759045675114,-3.017916052155252,-45.47033575515995,4.952632727132592,-5.686712066753433
41,Greece,-13.04006484038863,-3.053327135527842,-13.615577914414526,-4.469562221630958,0.160054757036824,-16.682479002635258,-0.3169685282358049,1.0905706879936594,141.32365845956363,12.057479459041105,-28.261553767768376,22.24517308067148,49.65593615234775
42,Guatemala,8.849516194565531,55.38025950630432,-8.839859798211338,3.13490713984652,6.119045236054455,-1.2848301078099418,-1.8012475226374214,-3.085731444649813,1.4157467962717094,-4.8210573864242825,-5.650828335665221,14.779064492966398,71.71538519105691
43,Guinea,4.573098861037526,-31.25007050995815,-15.1206910957961,8.62950762107491,-17.79967030159254,-8.24415636281418,-15.391095605073986,1.3942983371972648,-2.2553664477696405,-100.1862088405866,720.029247493158,-12.5972882566934,-10.4930409984424
44,Guinea-Bissau,3.2478667498024576,17.47492619773276,3.541158396789492,10.24950267853999,8.501102952998863,-9.196148033645908,9.391206140678856,12.398838502763308,11.118299034195438,12.07151589808381,-30.81248500055449,21.52137299078353,49.66883046812006
45,Honduras,6.576895670242197,9.792410540277787,19.230915506888174,6.963293541744408,-9.147186033967277,-10.052656487742324,1.1082291410557432,-8.386192712902854,-6.210679291433209,3.214575169087444,15.18946743427859,-22.64982949951796,94.51151910484332
46,Hungary,-6.240934554770034,4.894018801011102,-12.158558617509096,2.349729806759352,-0.691622885980717,-13.084474575836843,4.92920268156042,13.428195930550473,9.969646757307649,0.3034321209634569,0.248403692065469,5.287602263086782,19.839162135435885
47,Iceland,-0.014761362111237,6.571571044566256,-6.13462329535048,8.479437769937304,35.83844071486291,-5.585268988053239,16.596345123872066,18.82150456110717,-1.3804131090918448,-11.27593864623578,-7.627961318329476,6.230706945630049,49.45614026394558
48,India,5.022752695910434,3.66591943306239,-12.884876804838294,-4.846025307337933,-1.263225517270703,-2.308005992618272,-2.558409802765067,6.27039767792896,-3.006186557673173,11.42239257283152,-8.124891190250558,0.479632356684438,33.364618417114706
49,Indonesia,16.81909418143192,6.973826837996749,-4.318133161891774,-1.2625721672387271,-16.597893830456105,-12.44966582853467,20.598752092766578,3.038052245165325,-6.2470392837051705,0.6155089556185009,-10.146645269993703,-0.3798539759879595,3.913227143242252
50,Ireland,-5.372372283787945,1.199001621222187,-8.84305825994568,2.3803888376621494,0.1563203224474031,-15.166532532026409,0.837765226720917,3.701240072335195,7.4617585063568,-2.691366823023968,7.665594238456942,6.073365070993647,96.73620936079962
51,Israel,4.510226205810406,3.9076385980264017,-3.867532785386492,8.322844288301896,3.6453379732914657,-5.508577357214144,4.109832958683792,10.506923922853014,4.312630412655153,-2.908056067216702,5.379471099976445,52.55306296681715,67.63464765243819
52,Italy,-4.428223575689658,3.2589427145458334,-11.776365982540131,3.056128008098802,0.1642344266674213,-15.470422640406056,0.6704685985572815,1.1715450165809784,5.063215341705939,-4.845759659098443,-2.2570834851481614,7.647166423425517,-14.54108799772301
53,Japan,8.966537115824616,10.53504485017459,0.6208385063279542,-18.98063534011222,-9.047676336952089,-12.28691443748216,11.521746037657469,-3.4624952598441467,1.4718406613874655,1.2190170343952138,-0.1169092426079423,-1.2456400721496586,-17.71188570948428
54,Jordan,2.551741515451446,1.960007350313944,0.5328473563670162,1.1250336078767154,4.988366972937021,-2.2302723780846705,2.637934595285534,-1.904016179614921,0.3376889152451943,2.864440151207668,0.1979556493716273,29.443751304228044,74.69130347439874
55,Kazakhstan,7.2619220218992515,8.231547102371595,5.28795003416774,-0.5938464970032271,-12.71908265696228,-22.588325085669045,-40.76070481235888,2.9052688445910846,-3.625367836425909,-2.385124501058993,-0.4677961491504669,5.404125646400212,-0.5295667787834368
56,Kenya,-3.1836990790076407,-20.38841672456983,2.816946925801739,8.219981882078985,0.57338912096737,-12.307556181941296,-3.978532598736457,-1.6950740065442984,4.624620381693435,1.649369779572889,-6.6342740467007,-6.791415178235821,58.82493647950772
57,Kuwait,0.6741881367873788,13.729386156059611,4.149857154847638,-8.484098664939127,10.37901916046726,-1.0970801549348894,-7.509063675234531,-4.77829493376702,5.625931523052566,64.48800668819449,-33.60505813357115,17.62725093718548,72.24823783916197
58,Latvia,-6.814945621743645,5.97745142642901,-7.1319480371658415,8.006992624776545,-25.477698424709484,-10.87199127320255,4.624583581024764,7.0778274076524905,10.820129862926574,-1.219388481500268,8.163749968383119,12.413522791779972,37.819565590280575
59,Lebanon,-16.470296814940387,11.71916874791713,7.904500519969157,2.9993767683494195,5.106429450578759,14.243411621425851,11.93914511887137,7.468174701672495,0.5816714125305342,-16.69761370484367,-90.0239630709979,-135.5196009026923,-92.28503217327112
60,Lesotho,21.46027602505529,17.757655922967537,1.7044344968556828,-12.66886847534902,-10.17866749410678,4.034025757513417,-29.787522001717058,11.098377872742295,0.0304715975612017,-0.1205014776038808,-46.81011911122812,81.3467348188157,36.116678957534425
61,Liberia,-34.21749620038408,59.51657003015189,5.648196519131663,-5.327669796354819,-11.024872075794464,-0.197752234463052,-7.376923208795187,10.58721389885264,-60.02527221929967,-35.41716358047081,-49.70304391703044,29.622994069025687,86.79376833308099
62,Lithuania,-9.16454205263221,4.214773916161832,-8.034011013911261,8.168109085193873,4.734308422776478,205.04130692789803,7.217612842902979,7.50892629373161,12.795650907328008,0.7969446038932544,11.185161597616858,9.7039118065548,28.43934749305877
63,Luxembourg,-4.877814014499783,3.2442381335271704,-9.040947181091669,4.072879876892032,2.1318798571481823,-14.2172746314057,0.4307390574216039,3.4739679984942424,6.387883425700862,-5.28797231760445,1.772445387084601,6.5498284962152,112.1362741771765
64,Malawi,-17.7614271720075,33.98486425389803,-36.585561854959984,-46.93072535480021,-11.14759759019632,-13.187213377066964,-48.58479894047774,1.902930253580136,-38.74151866868712,7.008730101858305,-39.90480049677201,1.5658357548340796,30.98070618765084
65,Malaysia,14.077594828869994,9.737208983445484,2.786364162210636,2.726411733339749,-2.6766870441566954,-13.10262778319762,-2.6778687626676843,-1.5745750787130963,15.23379745867142,-0.4388366442408368,-10.827305117774324,-0.776425274166598,114.65110026212228
66,Mali,4.6567912448175575,19.565384508640918,0.3485757288938416,47.70451239891596,-6.879064422044513,-27.308546587679704,9.9703626976332,-0.4021510958327028,9.692444837504304,42.68396751953685,-24.73522608725747,11.050313280704753,49.4411931577953
67,Malta,-2.051679799079884,6.207099142720391,-7.940092145328026,5.093726600930666,1.32664042052848,-14.43074919326297,3.8580574185943615,3.4948676515896944,8.133206556418454,-2.7029770786846257,-2.155892238338366,6.666507741664416,104.39178340098924
68,Mauritius,9.296188173280049,9.124406632129428,-1.5214874346051657,6.774463821505312,0.507677072250869,-11.23635769637012,6.43669191835081,6.258809100182036,3.0414373878717544,-1.462325847199033,-18.85464302225545,8.500863339313064,58.06072417713153
69,Mexico,4.331116694118672,-1.3163072572192798,-6.372256791495506,2.635542171451321,-8.376607337659152,-16.160950350750173,-14.40304594749018,-3.5691989636982147,-2.010926537387461,1.3547407807377303,-3.058938604553921,5.7307859078671815,-3.232057106798022
70,Mongolia,10.360726497171642,24.79520440283849,8.20645552949797,-15.384452696859949,-0.0692298559378521,-12.148598401197916,-2.5342643167641903,-8.169490199210074,-2.045708808085438,-3.237521990115808,-1.009528179968937,-3.859803191678533,0.3050545989263717
71,Montenegro,5.036372886077484,2.57423006834732,-11.205039656543104,1.024406560974224,0.3259904620524123,-17.801501044850607,3.6139381527089647,1.5801256738563896,2.0641718608312822,-4.694759788625768,3.3663482804098432,2.7117936443231923,112.5502177141914
72,Morocco,-2.63124015192347,6.460807659739706,-4.480721770683199,2.488107841080107,1.5125610538400012,-13.013201977457014,0.3987438482582486,1.884706792824407,3.0533577754842245,-1.349296377566891,-1.4248343165122446,57.50243394831378,51.62240544625721
73,Myanmar,2.4018368655153086,15.758323014069234,-100.49471079019251,-31.652366972190197,-3.5096131038407075,-34.724013997018844,24.080591810735744,-8.105019100953049,-1.4431761454648138,-6.520771249637267,3.9879085755944734,-10.580832595511506,-15.793890288976266
74,Namibia,24.50449809440786,12.168204893968666,-0.0933745106476209,-3.348978852157744,-18.127710472675645,-16.460237160714048,-18.23727387680139,29.729504344439828,-18.8783376693456,32.595953974738904,-41.57536175142399,29.211119942599105,55.58601038684158
75,Netherlands,-5.544761513978813,3.6375151576143434,-8.688155275710468,2.43728414755685,-0.0055673165048523,-15.455536849829883,0.7340643512684593,1.6818561385684263,4.875026108188517,-5.307280754409803,5.39311717709155,3.5280841071111246,115.40928034929078
76,New Zealand,17.99237221623697,8.24036696252818,4.238292497104443,4.151868185756644,3.205219004203321,-13.935409093480768,4.678274925930538,3.3600705065448504,-1.3089924210085588,-4.311994818501297,0.6104473280313698,8.558997351005054,96.66204865253944
77,Nicaragua,-5.314310049970696,-8.395365278868914,-6.573440184973175,-5.437792392387994,-2.065606226331957,-2.13010218756935,-1.9767055331211785,1.1028460259288289,-4.888321567018357,-8.480876073949531,-6.909991309507491,-6.939042073622041,84.36254063629531
78,Nigeria,-3.5137405388893352,14.324851458098715,-10.35917397480734,5.482319012748944,12.71708062323393,-31.23934884841603,-28.95471275106023,-36.38162341992295,4.717399116506638,-34.476068121489035,-22.468867678996855,-10.301654235389218,49.64534029830784
79,North Macedonia,-5.679542675575227,2.5025204299935417,-10.75434415658134,1.635290988570477,1.1578061518314884,-13.82189496036862,1.9002023336683664,3.2902086475214976,9.482080754971037,-1.0695665473920375,8.356894518557542,6.962062467661715,76.98147012316183
80,Norway,5.747022002913466,10.671765253321189,-0.5634539183870124,0.4015425950934119,-5.856347339683694,-23.47287060282777,-5.204305458338892,2.049948429463507,2.020976855917808,-6.318285248323434,-5.809732179824049,10.71693135935256,101.43699329312398
81,Oman,-3.25657959078624,33.23851308322206,8.87335130940875,6.946451797340687,57.45159362636691,7.280285826904577,7.133404694651332,-0.5833470092411943,-5.156737691027298,4.2640137605076935,-23.306709643587112,17.554283261939908,76.41431665722742
82,Pakistan,-4.699517686003537,-0.5221013545145361,-4.081589108097131,-7.501957246572675,1.8648163400479048,9.259085705547,-0.3878253092508221,10.456800699081333,-16.8331410314908,-19.431595566120823,-41.16030313008435,40.52964021992815,-7.539531811247349
83,Panama,7.62653868076373,-0.4424981962420116,4.124814516869227,16.74025843222863,2.958185963483808,6.890443505087022,10.22233035579878,8.893934626743475,3.9141325297359537,-16.3238326096858,6.942967688533037,15.9251948587142,76.0608078750228
84,Paraguay,13.975101230404787,20.47001254988021,-10.171507355824936,11.434305902960904,-1.6250961010996323,-15.382609965501002,-11.602798184113354,2.7316496186362724,1.0653381634242778,-10.038588443976602,-13.241101549533768,-0.8111309740041328,96.99314266314498
85,Peru,6.808323162438359,4.245262030411304,2.98639404220167,0.1737896428219127,-3.035790355165929,-11.009273384098377,-2.6474123866135493,1.60036287498686,0.5885379850133292,0.1192249098699678,-12.028066916880046,-13.047259221143564,133.7415694550259
86,Philippines,7.650195380071574,3.141932748552509,4.830240573513988,1.4756341260120691,-3.0028978619634703,-1.377963844704788,0.1841706557616078,-5.287804610024619,-3.187550574010615,65.4330561670284,-30.281470437122746,16.203803550472166,55.94487378279178
87,Poland,4.965990509838383,3.2128962062362474,-9.211251473038033,5.80832841247522,3.3698935551121987,-12.53739915285334,-0.2073757153063868,8.222090373790317,10.30231348087677,-1.43131782758631,0.0680573126042207,5.598558831635378,49.59625491824453
88,Portugal,-2.4878095199627346,2.05461380407481,-9.446720540709968,2.931067797736345,0.2511880726137633,-13.320840901287603,3.616634236647137,2.315965520859308,5.444162905234624,-2.468904278047738,5.107803759137029,5.922960216983185,109.97116764749843
89,Qatar,-14.08517205066632,12.626780107688852,14.614796040740828,8.483592110468335,5.091367381741396,-1.0032406467991433,-0.5475228137752466,2.4402920300474555,-0.0575993272239083,2.348144586780034,4.715766038183432,-1.0127052281314723,114.01828110320848
90,Romania,-7.172892232200786,2.726620625625678,-11.74840717040439,5.282278388849628,5.876831408215074,-7.64213377199418,10.036611622453009,13.58878121362024,34.36177746936361,-0.2316483462319785,4.63346764188652,3.2574316784868644,2.277453195277051
91,Russian Federation,10.646591874540078,6.836683059674733,3.4900815382580266,1.6196898609084052,-17.340556652976105,-49.57991185893075,-9.01242655648188,18.94694179751017,1.0515037804299223,1.5052852093066926,-7.077366353778918,2.451258821916567,4.598549833002021
92,Rwanda,8.688248250002065,10.271800151592952,1.607901968804521,-3.496398394424501,-1.0048104503289426,2.221740413301496,1.8300517354711772,-1.7401459787243985,-3.6635108271931913,-6.097389361162139,-33.51096328753087,11.721761298917444,57.75050369769223
93,Saudi Arabia,-29.020693205887923,41.647864007144,2.1824291970547445,2.049310676210703,7.061200724056764,3.9506789264624262,-5.003367047263863,-1.2838596845135264,0.4747322095192943,2.751846973972981,0.5272963737294631,-3.3832265114941347,-1.84386443067186
94,Senegal,4.537036954786018,19.11780016306509,4.25347548775596,10.74638274852888,8.082113421762784,-7.854639478176228,21.422800296820206,35.43552168014424,-16.087414296650447,-37.06388735032494,19.55138272141454,21.583539005678617,49.36585025187526
95,Serbia,-12.652644320356412,6.613071536098078,-16.504574337702493,1.4891580673061595,-4.615422469816005,-20.517681214693173,0.3857839581090772,4.205057474212834,9.936262055780858,3.293956593500698,10.09537444231378,9.460805169482176,48.30690235505174
96,Seychelles,34.66202199295568,8.0375418401656,-7.716193003208263,10.132666857697336,-0.2038589534654902,1.747603019981323,12.127939901773868,6.240143310833945,-1.9751840105278604,7.3608202903149715,-40.29824782419916,14.37198105379152,109.48573065203254
97,Sierra Leone,-12.481625994597945,-0.0568965442953466,8.033280666719396,2.583353057381978,-2.2095009267238157,-8.299651815755764,-21.10422043333427,-22.995586696090744,-16.72921488602033,-10.509308913786551,-50.11984959028493,0.4009967371251974,5.755360312691785
98,Singapore,9.829162903260055,9.653874204401468,-1.6283917438114202,1.7695729210540772,-0.0246878596968505,-4.099608672411168,3.748018379400726,2.524899566667532,5.4837627100794,0.8524150333905944,0.4778962152821443,4.097623578868214,119.12911378989148
99,Slovenia,-3.0591836027636043,5.284550758104541,-10.246767798647006,1.4481085067691468,1.2972226111903988,-15.39845818156604,1.6645342058598125,3.352340184251396,6.308426908860241,-2.761275790136243,8.161194394450625,7.840002476798466,97.41983196063951
100,South Africa,28.37821629197117,3.708459886738045,-9.469999498850862,-15.910573340413697,-11.925099528477746,-14.136655574020036,-14.35197340447452,15.104218394617078,2.491718866764808,-7.800452983291735,-13.836461986807162,13.193001006154054,52.860500797344685
101,Spain,-5.869003514279746,2.898462173718451,-10.695687875399075,1.9759826909231013,0.0816973318386613,-15.075488322730386,-0.2878835610767456,0.2414501877077404,3.926700340350504,-4.13903442909426,-0.340670543751052,6.9302259437936335,139.12688025498176
102,Sri Lanka,6.384895015820059,2.5713514577111907,-1.2857450923127578,-0.3124369464672396,6.89202749288903,-4.373808625375302,-5.217533911637663,-4.354708664690699,-3.431940911545666,18.07583187255755,-39.61482447279305,4.320123202112151,-39.49357198197887
103,Sweden,6.937166488148678,10.379061637489036,-2.398931469405258,6.843889411774496,-2.393149024183268,-17.06033154827125,-0.0064571877445428,1.1072154276552444,-0.979705246143224,-8.021715543656443,4.52302515432612,8.200804403436129,98.51524926026936
104,Switzerland,39.19552051328756,13.510788091571744,5.876205961850768,12.652946711847028,-12.014166800270248,30.53521912221627,-25.91192325065731,64.35342371959894,-38.90979462640947,101.5196723694206,-46.180558907731616,68.13468659238606,68.40518015989757
105,Tajikistan,5.128245090264238,9.631365447218744,14.30648243370202,20.809158564338905,8.27773034420504,-20.80617425238661,-20.684144569277905,1.7654027450426018,-5.540558135087464,-3.708343189681061,-13.834378322176462,-9.585739728468676,3.0864057573073964
106,Tanzania,-0.9292108418761612,-8.123800406061541,-2.554212933804473,-1.7954718912424878,1.770318538902992,-17.719176122617085,-3.5000761559863625,3.8742581278345942,1.5187015679224127,13.74946982830489,-19.29079449691716,-6.028788255330985,-4.35027204269101
107,Thailand,12.027163531074637,7.654913746947265,6.59396781673878,7.198172671229273,2.489929239668598,-2.5274368340998383,-1.4186245195439178,3.275851827948544,5.413131886135314,5.768846288219564,1.940693881491036,-2.466794020392295,97.95343713043113
108,Togo,4.31977297721079,52.85511711344026,-19.805674758034662,9.631233476132396,6.800983271044106,5.510154481516948,-6.615232872180119,-36.04532391742856,101.07993090976166,11.643463396154228,-31.37176023961645,19.57764672132489,51.09509562650654
109,Uganda,22.0917675590754,-33.665586404441406,-3.59216836009446,-14.602833408547143,26.98686996633328,-16.94632871680888,-0.382935065196115,-11.723382654470887,14.420193063598386,16.347156065127137,-34.48896553251669,21.39302446871165,66.74148407296593
110,Ukraine,-29.90626103535885,9.261623375153796,13.93541790950511,8.137364470697035,-40.77167060699814,-83.10550448000666,-8.284066563393743,17.238427683435653,11.066521885019062,16.73013643218691,3.1348820648610687,-51.30336209195124,30.765964670529325
111,United Kingdom,-1.92352790077318,-0.2499391833853641,-3.15040147455994,-1.311216650950096,3.8450099382504255,-6.465171903803841,-9.530563168218553,-4.892931539614837,4.664233629484567,-3.1881230247513868,0.1725758306626688,8.60032471961826,-14.57843223347307
112,United States,0.9544476245353865,-0.3707860315951121,0.2718456626349099,0.4365636163144211,0.7919236917502979,2.168086489149535,0.6971514470801945,0.718634165494517,0.8878440968854702,1.041362764536049,4.149263174187297,0.0096830234190008,-3.1944952658135444
113,Uruguay,13.026884276495055,10.720866334932042,-5.57373226119497,2.8903407947678783,-8.839011266636724,-24.339912162909187,-0.6130175536702911,10.14256695811222,-8.629949714662553,-13.623083477180426,-20.93565597449352,-2.877016577023719,44.348430073201634
114,Uzbekistan,,,,,-12.317642018353622,-9.31738316493393,-27.240003330949285,-48.720569670112695,-38.07148537544997,1.938068224470108,-11.79273968298082,2.879557393556743,-15.505627233728784
115,Viet Nam,-7.18527405929624,-17.84162515305676,10.0087821007338,2.5249228069836027,3.2734999001518847,0.7781926598482102,3.238975663628522,2.117591434898601,2.7550552450239447,11.35514429082144,-4.904034859141648,-3.3134932269254147,64.82030438127296
