Country name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Burkina Faso,,16.589928496447005,17.85194968825161,2.9123174256164397,5.765718151519428,22.5210284609348,5.6717041995344,11.456628235224153,6.991858347293833,-7.7194275445409914,10.894326699289735,14.08995312098622,11.499623736986496,12.318116166231663,-29.672475606622363,23.76386178656005,59.06266924268604
Cambodia,,8.0567849699829,9.87087257165764,-25.16455708626706,19.948200676869,20.12559553700175,18.987820237173313,25.667905659521995,26.75925369768162,21.828661010520634,12.814593966634824,17.371076173470268,-17.30325636982869,44.28974481062929,-43.84750053812545,19.06370611784187,78.77586424102176
Canada,,10.153034737478661,3.5546264697114527,-5.115412547471465,14.839972264187985,6.708965633638542,1.4753169462662807,-1.2600879744926297,-4.2946984970246405,-12.059585793821192,-3.0716084932270626,4.200356252789117,2.7476341155487694,0.31376916931209475,5.606290371734701,10.16312895063274,-0.6171223240657553
Central African Republic,,6.667181442315173,12.504759897465046,-6.488582888432859,-6.08808890291691,8.832836483901719,-4.5727312335869685,4.379631322814759,2.4324140673196437,-11.581849557504198,-0.7155428356047877,12.037764467372769,71.08844645930542,12.318116166231663,-29.672475606622374,23.763861786560092,59.06266924268599
Chad,,16.58992849644698,17.85194968825159,2.912317425616484,5.765718151519406,48.10727886748922,-12.583594967467771,11.45662823522413,6.991858347293856,-7.71942754454098,10.894326699289692,14.089953120986243,-11.785010166333642,41.964848774516696,-29.672475606622374,23.76386178656007,59.06266924268599
Chile,,8.895321090412223,9.40107233578149,-1.1037889336158901,3.0517519264135817,23.10380416786888,16.463264774782903,3.9618184510356036,-9.63081360238035,-7.36524408048157,-1.3276498708200024,9.54128965119192,6.589503176075762,-5.6305786640753475,-4.708896619731206,10.396790802139776,61.30640113563022
China,,24.23296196167812,27.98079952092096,13.49353922296659,14.343782412498317,19.862798064626407,14.533636817409823,12.1504916395345,10.40542284433954,8.571303275374298,2.096723055925853,8.128622254112816,13.351848640936016,5.104408677177452,7.718695321029112,17.398635571352795,30.550880221740528
Colombia,,45.19259735989905,15.634795619206866,-10.805192792414752,26.21522020635698,6.907452872191011,3.494902378039244,3.361270736946942,-7.1484686622093285,-22.733515631572676,-4.469482437885586,1.7559942584958632,6.632924276630381,-4.241209569183746,-11.100272209882755,3.5851819794969764,88.04715994003381
Costa Rica,,9.702962224740741,9.174924809201968,9.001371296034844,18.695721548659904,15.894082194911817,6.718533910276037,7.569446280178438,-0.8375881267876695,2.6675686129365106,4.015771296699366,-1.0504752841281606,0.24030042192149104,1.9372889178798536,0.5837355290699398,-1.063549951182241,91.280668464917
Croatia,,15.773332524656226,16.65951835308612,-4.761832737403715,-3.6172798400034845,4.157598620097391,-7.586840779990256,3.3705427935233123,-0.43998478336294555,-15.902164103916427,1.513858368393417,6.163553341640626,9.404124357793343,-1.554029446245142,2.871754039183072,8.656901271081319,119.71206844809697
Cuba,,,,,,,,,,,,,,,,,
Cyprus,,11.841698564385261,-33.59308069289726,-1.5049342772877394,-2.6898784663091146,7.930522922973315,-6.632000181537689,1.126672743045054,-2.770447405310117,-16.936049971687694,-0.47366823362821053,2.764195591138452,7.109028730788447,-3.1880230158952694,3.009233783056997,5.933697186153397,147.77767533404833
Czech Republic,,19.586565313882808,27.304267628082158,-9.332848556665008,0.5799668831118376,2.8810490819465073,-8.171777846996331,0.7193313784237043,-3.5921635999106694,-12.438859423923365,5.173727774308268,11.91771273960336,16.481227385685916,2.3411821587255854,4.9074612711480725,13.023906975938981,93.29673312172598
Denmark,,16.688311589358996,17.26047625796825,57.1373970222977,-1.6079112110391258,7.129993468912654,-5.437531667107843,4.271099884028673,1.1922002138045285,-15.258315606303697,1.2739765340218812,4.116903561488261,6.561584527181319,-3.3770847431648265,4.303005943163329,35.963897677706804,58.96961814856836
Dominican Republic,,7.740071558474848,7.348454172422048,11.232537037875524,-6.2245483018644965,3.520459067543902,5.891119281713042,-5.118834283243656,-0.2702547477929085,-9.115559258101346,1.5871126440649475,3.8324120330764933,5.457989406186403,2.0175285822476186,-9.258495587649406,21.093804411983143,89.1184259110434
Ecuador,,12.822267143523547,5.32554165058714,4.833813137921994,10.07813865242031,8.404771624257279,-6.075021309116735,11.505956886145686,7.92152194985245,3.8922677458826715,1.5701556163851382,-0.5537433225073496,1.2692484008806293,6.540953916947756,-15.475677934538423,3.200669336297679,159.96581984351783
El Salvador,,5.34314121736319,2.0986801718845927,4.3290368644545385,-2.1431401505600967,-0.36439929328622167,2.9591045106948766,8.453534266236096,-1.3101303513531337,0.6134763660744058,0.6763735714523822,1.489277204130257,6.590360660014349,5.329335821580439,3.987917162856891,-0.5725937098486011,145.73253219160347
Estonia,,31.378780350033008,21.777796541350945,-9.768639043307148,-3.6193682729967036,1640.3018937843765,-2.4183664878520417,10.598075265628548,5.931467575649929,-11.497796565001916,7.352525605919724,8.73699574051856,12.158684877249005,1.813142430688286,5.002812426804182,10.700891087322884,63.86705533571331
Ethiopia,,3.631955625023031,2.5664081538270933,-11.54871994058887,-14.173078143049533,5.3167672993011506,12.750070600446971,2.119897103223156,-0.9434955717349758,5.172444709230306,5.249560128097186,1.7911987382801309,-7.1970959139096795,11.79286048648911,-42.49814567379801,-4.773999714255495,51.18701577052769
Fiji,,30.015141652295352,-24.690685045109685,-1.0586123801763936,8.687698826570012,6.723327292929326,25.182413030038965,4.800110486295117,4.361526409298255,-0.5826294349794647,-17.629792639255125,-12.183392216953015,21.062097627853426,99.8178439477061,-40.035867248353505,24.88966231583296,68.29176471553508
Finland,,13.293219954873514,12.89085511585515,-2.033010254131229,-2.744273446357204,7.379578836536682,-4.819228462257974,5.887478570492322,0.7598453252910975,-15.852668088999543,0.8124166202970073,2.87597857412234,6.694181705178126,-3.5097879203284,4.1124949574403935,7.433862327435947,126.11002251656114
France,,11.962113221316129,10.13290566946148,-3.919310545302801,-2.1220123730505636,6.770655708937845,-5.8841127557040735,4.5927276027258435,1.0833510148951175,-22.846921157594657,1.3008363215410323,4.2799178030688,6.487905959142037,-3.5770730745702806,43.99512678645499,23.468998090869995,59.30119596515413
Georgia,,41.189629672131886,62.836515019289195,-7.112106078431268,0.5906510391489039,12.481709681853204,14.418934570630793,7.718675264997432,-0.32300601611989777,-14.357892551201646,0.10177417880308237,0.23736581478714935,5.889543206217085,-4.9302263988689194,-4.417446488499499,5.705162246339945,77.71353269119618
Germany,,10.803872191385434,10.00342627271531,-5.124948054156208,-2.468662576956615,8.633624772491832,-5.0554416659966295,5.642630688301931,2.9843900232871645,-14.055859759518762,2.2218642833683244,4.691336522566147,7.852859617729413,-2.388099409172817,1.8972893732016605,6.963211356223575,-6.7662676428306145
Ghana,,4.811102091874697,-2.6707273896201866,-18.723574313130097,9.329085882304366,9.734938595370068,-4.601120247478308,13.61815000896971,-36.05226567373446,-13.83962214608495,5.606975337501319,-14.015367331212403,18.239524211782143,4.1257239811533175,-35.58304619246051,14.923721402176993,25.569183038148168
Greece,,12.886327516887075,10.17385023003503,-0.2955481246824543,-8.327075762784752,0.2765260979786577,-12.114050952636946,-5.390831675887952,-1.152206207018236,-18.418367050288097,-1.1426225066267781,2.2118252083078493,141.94927987301728,12.310486981079261,-29.509537323582425,23.46899809087002,59.301195965154065
Guatemala,,5.833057779142092,11.462138502216689,0.5198550628255028,12.70902529289728,61.59438343697523,-5.058052251414558,7.478278452641729,9.537406932684057,1.1038902205855683,2.6471944767908484,1.3388051071755669,5.167608663316869,-1.121073406338302,-2.436387713691701,19.040115767194532,78.60051342449978
Guinea,,31.0161649171121,14.335260481679924,-6.87848410218892,19.623367716937622,-9.93314365570045,0.10560300806770062,20.51709606925771,-11.64916473452834,3.535926140169221,-7.218414482322666,10.308657816328237,7.572250564822269,-90.71619844805647,730.6308678318746,0.0,0.0
Guinea-Bissau,,16.58992849644698,17.85194968825161,2.912317425616462,5.765718151519428,22.5210284609348,5.671704199534422,11.45662823522413,6.991858347293833,-7.719427544540968,10.894326699289735,14.089953120986198,11.49962373698652,12.31811616623164,-29.672475606622363,23.763861786560113,59.06266924268597
Honduras,,6.817484236436622,9.766399417151671,8.56762221316445,11.275786320004455,16.554690113425387,24.427101662206653,12.125192527559348,-3.0179367308370564,-6.894825307933095,3.832841374008633,-4.451831868482414,-1.8633299136579295,7.5804467672801135,18.65787921379043,-18.16894986538351,103.60115822009357
Hong Kong (China),,3.32291919287373,0.2401558872502818,-1.918536607832133,4.011568121419606,9.393402832341291,4.849567865000015,4.148376464047154,3.161526938998205,4.299217750695461,2.70638190964978,2.4248426161418646,4.392828399244686,3.794461035255159,0.3040999078414819,0.2435568530817056,133.13522716980398
Hungary,,23.713944076748493,14.602146676655202,-14.470167155380953,-1.385376597850474,8.823939790361802,-6.506413446622639,4.082929656590362,-0.9191891569689359,-13.146119255901013,5.323971988246812,15.776438742052012,12.819894683254107,3.642018474783537,3.575147549732849,10.398567606915332,34.447306084679184
Iceland,,22.04895149848245,-22.11929737625181,-26.671347913221023,5.381969769563533,10.572597687997455,-0.9487234078434992,12.351717007419794,37.883055530256236,-3.9522134062399794,18.293272743849577,20.581920152913135,1.302504573582075,-8.26196685467525,-4.780037303142826,10.674946647527438,57.76489537953478
India,,16.682751406057573,5.2615426002888155,-1.6673493176820098,17.012142616334835,12.577712797896101,-3.4058798906402843,5.171853167272267,5.4024312014082865,2.598967448654288,2.3898065378563427,9.598571052541939,0.932639909243127,15.151898308222812,-1.5014544139652086,5.611039828448128,40.06365255791322
Indonesia,,9.587819805851217,1.3135114278350013,6.592876171462914,21.9532981891112,12.32987462781825,-0.038633165472024,5.149941134325453,-10.202968422256886,-6.086544697378549,24.124557249645882,6.846850314696895,-3.048692868081071,3.646095605313371,-8.225677264325205,1.1802759292687703,8.122690977263902
Ireland,,16.589928506037687,102.37071489046218,-4.9357236311651675,-6.290760929164718,3.747979923307687,-7.148317093142021,2.8954883225627226,0.34723672116114823,-15.497492315398198,0.8578900003172407,4.063413110564573,7.9328892200697165,-1.7535238618346938,7.339410587176909,8.413706205464088,104.56566672514067
Israel,,15.745735937978855,18.379607272925846,-8.468029259496978,7.201596269194166,7.392587795633432,-2.188325591405882,9.893099680414497,4.1251247347307896,-6.109868364376537,3.558280605690234,10.766338897358763,5.106706072897871,-2.0582729389525323,4.765058741510675,54.06326344372254,72.02824431156473
Italy,,11.439370409783045,10.39020470904022,-4.969244356316816,-2.902707554507178,6.0395754433390625,-8.735002650272383,4.276121430841862,0.40528185649417736,-15.431632240748083,0.5764519416415315,2.3980781830390985,6.200702977709849,-4.234512715333139,-2.3947910590646715,9.520949681050329,-6.33979808610583
Japan,,-1.3245094193378604,13.305898059751598,6.867387287756399,8.238293908306836,10.26258923407335,0.576773995884694,-18.645597427927473,-6.288449623419556,-11.491634806902319,11.394487193167713,-2.9782954637177617,2.4609352594093137,1.6877931937791635,-0.1419050766356733,-1.4789928515479223,-15.214182927761733
Jordan,,8.928607225983942,14.646278593798744,4.236736720321943,7.397260273972606,6.1224489795918435,5.048076923076916,5.949656750572085,7.887846022997591,-3.1071237377887195,1.8595041322313932,1.4198782961460488,4.800000000000004,3.625954198473269,0.5312500000000053,30.789845076659226,78.92045916336991
Kazakhstan,,34.28225593433925,16.21859358319997,-9.1665716092301,14.662385585313231,16.684451764139595,10.483633724518459,5.3489922194809525,-5.869632886928788,-15.910039229516604,-26.39961057373418,10.347932057659005,2.5382946393516015,2.9484364881076974,6.250358399464173,13.445596986684173,14.498297665301664
Kenya,,16.39432810759416,3.731407674221354,-6.527806445724371,0.7776898121462095,-6.365925423099428,12.194716961277718,13.937475452456315,7.45154411372686,-5.725401889093506,2.318716939409793,6.310575670555152,9.314426849456737,6.889007737220809,-1.2291119673667805,-0.6834791416440611,66.48479916222996
Kuwait,,13.535704558385063,17.280070992928408,0.1481252608330763,5.1705910144852485,18.568789654769112,7.405003157719747,-5.801801824088737,13.28794588905351,2.1746215059864404,-4.31066590865079,-2.6064619486669605,6.1690646712521335,65.57985471475305,-31.50332858529715,21.050880413277362,76.2288874590651
Latvia,,43.570596144207755,28.758374751000627,-8.657619808686645,-7.899581571895265,10.34818702582121,-4.874158793419891,7.977537846518623,-24.857207787977064,-10.697749029577363,4.7652169155300905,10.00819053139914,13.354584104792554,1.5920207192558822,8.382814873225275,15.689352166091531,55.12984861016208
Lebanon,,6.816871830483473,9.816697838915278,37.98394523265698,-12.486817396382055,16.69065446484097,14.485974996805929,7.820396331323409,6.961033663987859,10.49426637342956,11.155785494509862,11.789526884704404,6.6586604914266045,-13.692224210939841,-5.1596300237937935,19.236495120700713,78.92045916336986
Lesotho,,-16.146312487041136,-8.404749801602707,-0.32799654260465827,19.05503347906823,22.794286443983136,7.755871118255353,-7.80374948038517,-4.808377884020909,7.252470894072727,-23.191017094751622,15.546077246505297,4.782274613808601,5.066582114375939,-41.83202234870503,87.39448073832247,44.38848285696471
Liberia,,1.1355972779948154,6.454346611598472,0.4463278011961558,-26.927568231481903,68.00473754864589,12.479983553317142,2.249637021059181,-1.1637592200454239,7.550944641750168,1.4573254745696929,23.00684628956644,-36.46175732392546,-8.450887560683018,-32.74731976740494,37.43858792761217,94.38675319868412
Lithuania,,31.40865211305377,27.827875179571706,-9.328603756146236,-7.845328432077581,8.345049542612681,-4.94402824335709,9.215588455847312,4.838066432210186,204.15720952239744,8.123137918363321,11.231814916768679,15.493578699411948,3.1314539837735245,12.385056047452547,14.38745601558933,48.14439364489817
Luxembourg,,14.103677070478348,9.92627621624138,-4.2667410662768805,-2.6041348982843826,6.65492154421059,-6.378105526011457,5.8069195120836525,2.7604238425888994,-13.742531469967922,0.721572390754921,5.2047675896831125,7.916078668774662,-3.54465156106597,2.592402689211637,9.07674858687686,118.47228225495567
Malawi,,6.658598955463946,8.666119903009006,9.808424326297471,-10.34983624316923,41.607686882383234,-15.314296853582087,-19.647392021466814,12.644467356772381,8.680134177188336,-26.873685726827844,13.446324172457235,-26.321340559766114,16.379566157915004,-31.279285800266486,10.8959798631862,51.93467591761984
Malaysia,,12.302888349685425,5.11412526009849,-4.7639956284944995,15.700447184640343,12.911679904958584,4.449935187002696,4.8314240456758695,0.46630346463425454,-10.998237980814029,-0.5873021674102641,2.2966260790292736,16.118506619242655,0.22405522152348922,-11.966007271704825,1.7006771404878718,118.02979888762155
Mali,,16.58992849644698,17.85194968825159,2.912317425616484,5.765718151519428,22.521028460934822,5.671704199534422,47.09777604256449,-5.995249874906672,-25.857856011620093,8.17071562679934,1.3577063334388573,9.991991344892238,41.0257005710732,-24.297137146936798,14.975916111747512,59.06266924268601
Malta,,12.093250629302643,-52.003235648725735,-3.665343182797609,-0.5360446628945637,9.170084424649193,-5.564271567724166,6.274010964596166,1.636946892710145,-13.33020092947368,4.5007601901216665,4.859222133096774,9.291030180933625,-1.0609170609952256,-1.517347281561654,8.164399921011656,110.54553962031962
Mauritius,,7.391874588825442,18.622707423238904,4.187434311414817,12.228551186978587,15.64689918082285,2.3306728985546643,10.317759560853702,3.7253689921977085,-9.9498079887678,7.414367053069859,9.925806126941117,6.2574912193176235,-1.0566706568894801,-16.27384225042723,12.529392220886892,68.83447540142143
Mexico,,5.431185780367009,0.5975491830715329,-16.329213452491377,8.487843920920412,2.0910709888381396,-2.260746980792616,6.441932868923361,-4.357991256872362,-13.440309701109943,-11.581338100013582,2.4722582764916456,2.8884236161780485,4.99070220200819,0.337895551146139,11.419994384704712,4.664219084887478
Mongolia,,36.50359161324217,59.11602831270852,-11.138714330790101,20.406933085336743,33.206419356109485,22.53679036208167,-4.893795938035749,12.184750957038148,-6.412915581814715,-1.8009920894497933,-3.868059146186653,4.778539093369782,4.063547545391422,2.786512081143533,3.493009242123657,15.453010688648972
Montenegro,,25.282287080730903,31.501072578047907,0.1289527243724109,5.691319456225963,6.024373180834219,-7.059792406731913,3.2302992423860033,-0.38452358965781475,-16.25280946262575,3.3425531293237887,3.9603616643876904,4.675395643469282,-4.333196084085,3.1106925805612917,5.122595628354842,125.5905213488918
Morocco,,10.624530052628756,11.04778821318979,0.8941663601728544,-1.6376827506970781,7.367732569431507,-3.1935993698910092,4.368762508320967,1.9548711073970493,-11.455294863994414,2.0340549915288886,2.639370042148026,4.857274486903185,-1.045910340976508,-0.7188656551739836,58.904392787933844,58.27944747384788
Myanmar,,11.115847375733722,13.35720805603291,5.892373991925948,10.120218824251449,20.779783160276533,-99.02712756344573,-26.009328137935185,1.4436860810032925,-25.269842101758666,31.009417068896504,-3.5324825477778488,5.429152511164537,2.3042957184083113,13.795654838318239,0.0,0.0
Namibia,,2.4674881023524,-6.118001581362287,5.066358402308602,29.379417970847356,17.173800074780665,6.628623262701239,2.2519461707462662,-12.777540804079624,-13.066221776608455,-11.50869153086801,35.87530415555147,-14.58674661596685,36.31834811896586,-39.3659793820893,32.82802524368724,61.66729152796571
Netherlands,,11.357113845101207,10.8457650397765,-1.0365530444696236,-4.269455818411982,5.978585335128073,-6.232607622794428,4.9441826741357,0.9704677631948266,-14.855288702551107,1.0507310179352025,3.0633148526404863,6.578524055633217,-2.6735816519137923,6.66557755498316,6.203804195164975,125.41048822463807
New Zealand,,21.7643891019867,-0.49249111357649866,-9.512454533136605,20.294396075822686,12.26827363644858,5.298205681560764,5.286290850214814,4.4327265101773206,-13.642704465344668,5.324515210385061,5.21085818107021,0.28930461700840127,-2.6923629166608176,2.3250090281038194,12.500117958792334,103.83427341270384
Nicaragua,,-2.124121841037885,2.6238681645173623,7.1599861506284945,0.14082420890353387,-0.3129772978779144,0.620110348416425,1.6976754605060762,3.9703623916522934,1.8672777793746098,1.5464676431635516,4.953517688776099,0.05891571338050294,-3.104586165508272,-3.2281778932517713,-2.0106281041323615,94.8299650828944
Nigeria,,9.231183731835625,16.52373638725755,-13.5773428696085,10.226311597480064,25.150988646100416,1.8650673272509577,13.977837395405723,20.764491502912996,-22.229913868339036,-13.257900112263032,-19.879357205958847,16.812505633849838,-23.079645783677538,-9.22284425133716,6.651191486771579,68.49252808263525
North Macedonia,,14.313271344765855,16.10064258139239,8.303767434899667,-4.169567455299017,6.407274650690842,-7.4382884897048696,4.420291555831657,0.8761011189029944,-14.121815436000173,1.6609115459839563,4.641827544295918,10.940393740042209,-0.3031269739323217,9.556968007442412,10.192811588990903,91.18618744274511
Norway,,15.587968565947508,9.847871177938504,-7.153855176942425,8.165928397723476,11.956716841412707,0.1334101931113496,2.5220287986245316,-3.8146444726115836,-21.3017339489325,-1.6543054583389116,3.925049024989047,4.785808201205688,-4.150555215269414,-4.523147272744,14.20081191201934,107.2011164716467
Oman,,11.299435028248572,10.152284263959398,5.069124423963123,0.0,37.28070175438596,11.82108626198084,8.000000000000007,58.46560846560847,7.345575959933237,8.242612752721602,1.0057471264367956,-4.267425320056894,4.7548291233283635,-23.713112563052963,19.23649512070076,78.92045916336991
Pakistan,,14.61022081503014,-1.1106425117363816,3.236584323658187,8.239352877485363,11.393991357113165,5.600762752459709,0.19019887242297528,9.054200368518185,11.788413878089287,3.3772938543149778,14.542174379407413,-11.755083772801633,-8.853233765665324,-31.4203099911028,50.025850781177624,12.33432815341815
Panama,,5.471891220118441,5.375151620169816,4.451424061040599,11.11782740695173,5.433304240545689,9.823014108529149,20.767418347939227,5.584712962775318,7.027935563548526,10.962064381098813,9.769520545503351,4.675710889135898,-16.678916430707048,5.392692280495437,17.55589823173318,78.92045916336991
Paraguay,,16.430529239605683,29.843277130181956,-7.777517331259798,18.626264021102436,28.723980803848505,-6.495588376079975,14.118163290146724,3.4037315734680273,-12.253607220761753,-7.515975378340944,6.334127032125703,5.040948320831218,-7.281491168348852,-11.473585625966788,3.976852127231867,106.75870933478899
Peru,,13.1855801328445,13.584327377441419,5.631773573329246,8.33664375976737,7.614572983749834,6.5976069916033,2.9416863036419327,0.37615544290872105,-7.611181436635295,0.9097642489492408,4.59526333308129,2.097692215260749,2.3713468234502377,-10.025654859287126,-8.775595405775583,142.07527575598823
Philippines,,13.212520615910005,8.90817050578665,-3.103829042476758,11.440031728047483,7.86034979573671,7.857204484761948,4.058321787430019,0.5949255766786399,-0.7037713078593799,1.4378694565714278,-2.4346168841151483,2.121796042266455,67.82512151125243,-27.888308043960343,20.130983771475485,61.76603189493133
Poland,,21.030272984625743,26.450801052221195,-18.584859358946172,7.546684212343813,7.452297702495647,-5.650879956010202,6.800311018807648,3.423714868352179,-13.41152502697911,-0.8721430467403479,10.298025910528818,12.11526504630356,0.7961609817966897,3.442527038790111,10.653585878828098,64.02570567582033
Portugal,,12.575277725116663,12.299266739575687,-2.701528257447705,-1.0852366210090447,5.70762480838205,-6.673382000194106,3.205484464403008,-0.026965294853664723,-12.832902277382885,4.224031311288856,3.6845796372940276,6.43787858870295,-2.130725868001704,5.095365429179499,7.188617407673625,117.80385888983167
Puerto Rico,,4.385964912280693,3.1512605042016917,3.258655804480659,0.9861932938855844,0.1953125,0.9746588693956948,-0.19305019305020377,0.7736943907156846,1.343570057581589,-0.18939393939394478,0.6166982922201303,4.4790193305044745,-1.263537906137191,4.0219378427788,56.56511923950005,78.9204591633699
Qatar,,21.35996926623127,17.125672681228245,5.297297297297288,-16.51042880228346,13.765146342980872,16.930144575057437,11.705569678761263,8.441088238336626,0.8108365925784566,2.129068887206653,2.8351709441304607,0.1982160555004997,1.6815034619188873,2.1754510081358314,1.2917604292885576,119.01355664061609
Romania,,40.33685193093133,22.109211877588166,-13.45598437060197,-1.081475546181876,8.515873913784478,-8.41348449346997,9.266990744330927,6.945141285058054,-8.236290209489383,8.491814954314037,14.927802424664138,38.9872619007414,3.5962059797624013,7.26454075373395,8.309760439452685,16.07294193852915
Russian Federation,,35.871472707746285,30.92359843418233,-15.59481536014431,17.495984177090328,15.277147919000434,8.564824546249517,8.373400123117825,-9.517144814320977,-34.04550680609045,-1.9699789269338908,22.630271241632506,3.9298010169087627,5.975651816908423,-3.6957069813999377,9.145717741492687,20.600047641009734
Rwanda,,7.745558518816753,9.838054121560225,4.4251542672741895,8.442119556565132,13.351970843995552,11.878920200692122,2.4278702854240386,1.3496800778746376,4.750243255225706,9.004394755291267,6.539390743883922,-3.9747209875838907,-2.7495128107856592,-23.660564264788796,11.330414550616652,75.43971325650753
